Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Russia,,Moscow,4,6,2014,41.4
Europe,Russia,,Moscow,4,7,2014,40.3
Europe,Russia,,Moscow,4,8,2014,36.9
Europe,Russia,,Moscow,4,9,2014,35.2
Europe,Russia,,Moscow,4,10,2014,32.6
Europe,Russia,,Moscow,4,11,2014,35.8
Europe,Russia,,Moscow,4,12,2014,39.4
Europe,Russia,,Moscow,4,13,2014,44.0
Europe,Russia,,Moscow,4,14,2014,38.5
Europe,Russia,,Moscow,4,15,2014,47.1
Europe,Russia,,Moscow,4,16,2014,44.5
Europe,Russia,,Moscow,4,17,2014,44.1
Europe,Russia,,Moscow,4,18,2014,47.5
Europe,Russia,,Moscow,4,19,2014,54.8
Europe,Russia,,Moscow,4,20,2014,56.5
Europe,Russia,,Moscow,4,21,2014,61.6
Europe,Russia,,Moscow,4,22,2014,59.5
Europe,Russia,,Moscow,4,23,2014,52.8
Europe,Russia,,Moscow,4,24,2014,39.8
Europe,Russia,,Moscow,4,25,2014,48.5
Europe,Russia,,Moscow,4,26,2014,44.4
Europe,Russia,,Moscow,4,27,2014,52.6
Europe,Russia,,Moscow,4,28,2014,56.6
Europe,Russia,,Moscow,4,29,2014,58.4
Europe,Russia,,Moscow,4,30,2014,59.8
Europe,Russia,,Moscow,5,1,2014,60.2
Europe,Russia,,Moscow,5,2,2014,52.0
Europe,Russia,,Moscow,5,3,2014,41.8
Europe,Russia,,Moscow,5,4,2014,43.6
Europe,Russia,,Moscow,5,5,2014,41.1
Europe,Russia,,Moscow,5,6,2014,39.2
Europe,Russia,,Moscow,5,7,2014,43.9
Europe,Russia,,Moscow,5,8,2014,58.4
Europe,Russia,,Moscow,5,9,2014,59.2
Europe,Russia,,Moscow,5,10,2014,54.8
Europe,Russia,,Moscow,5,11,2014,54.1
Europe,Russia,,Moscow,5,12,2014,61.0
Europe,Russia,,Moscow,5,13,2014,59.8
Europe,Russia,,Moscow,5,14,2014,58.6
Europe,Russia,,Moscow,5,15,2014,60.2
Europe,Russia,,Moscow,5,16,2014,60.3
Europe,Russia,,Moscow,5,17,2014,58.3
Europe,Russia,,Moscow,5,18,2014,68.0
Europe,Russia,,Moscow,5,19,2014,72.6
Europe,Russia,,Moscow,5,20,2014,73.3
Europe,Russia,,Moscow,5,21,2014,71.9
Europe,Russia,,Moscow,5,22,2014,70.6
Europe,Russia,,Moscow,5,23,2014,70.7
Europe,Russia,,Moscow,5,24,2014,72.7
Europe,Russia,,Moscow,5,25,2014,74.0
Europe,Russia,,Moscow,5,26,2014,73.8
Europe,Russia,,Moscow,5,27,2014,68.0
Europe,Russia,,Moscow,5,28,2014,60.5
Europe,Russia,,Moscow,5,29,2014,56.4
Europe,Russia,,Moscow,5,30,2014,63.6
Europe,Russia,,Moscow,5,31,2014,67.8
Europe,Russia,,Moscow,6,1,2014,68.8
Europe,Russia,,Moscow,6,2,2014,70.8
Europe,Russia,,Moscow,6,3,2014,72.3
Europe,Russia,,Moscow,6,4,2014,74.0
Europe,Russia,,Moscow,6,5,2014,77.1
Europe,Russia,,Moscow,6,6,2014,76.5
Europe,Russia,,Moscow,6,7,2014,70.4
Europe,Russia,,Moscow,6,8,2014,71.3
Europe,Russia,,Moscow,6,9,2014,61.1
Europe,Russia,,Moscow,6,10,2014,57.6
Europe,Russia,,Moscow,6,11,2014,60.6
Europe,Russia,,Moscow,6,12,2014,59.7
Europe,Russia,,Moscow,6,13,2014,56.4
Europe,Russia,,Moscow,6,14,2014,56.8
Europe,Russia,,Moscow,6,15,2014,54.4
Europe,Russia,,Moscow,6,16,2014,51.6
Europe,Russia,,Moscow,6,17,2014,52.0
Europe,Russia,,Moscow,6,18,2014,48.1
Europe,Russia,,Moscow,6,19,2014,54.4
Europe,Russia,,Moscow,6,20,2014,61.3
Europe,Russia,,Moscow,6,21,2014,60.5
Europe,Russia,,Moscow,6,22,2014,56.5
Europe,Russia,,Moscow,6,23,2014,53.9
Europe,Russia,,Moscow,6,24,2014,53.8
Europe,Russia,,Moscow,6,25,2014,54.0
Europe,Russia,,Moscow,6,26,2014,54.7
Europe,Russia,,Moscow,6,27,2014,53.8
Europe,Russia,,Moscow,6,28,2014,49.2
Europe,Russia,,Moscow,6,29,2014,58.0
Europe,Russia,,Moscow,6,30,2014,67.2
Europe,Russia,,Moscow,7,1,2014,72.2
Europe,Russia,,Moscow,7,2,2014,67.5
Europe,Russia,,Moscow,7,3,2014,63.7
Europe,Russia,,Moscow,7,4,2014,65.3
Europe,Russia,,Moscow,7,5,2014,66.1
Europe,Russia,,Moscow,7,6,2014,69.0
Europe,Russia,,Moscow,7,7,2014,70.2
Europe,Russia,,Moscow,7,8,2014,69.5
Europe,Russia,,Moscow,7,9,2014,69.3
Europe,Russia,,Moscow,7,10,2014,60.4
Europe,Russia,,Moscow,7,11,2014,55.7
Europe,Russia,,Moscow,7,12,2014,65.7
Europe,Russia,,Moscow,7,13,2014,66.4
Europe,Russia,,Moscow,7,14,2014,74.7
Europe,Russia,,Moscow,7,15,2014,75.7
Europe,Russia,,Moscow,7,16,2014,75.6
Europe,Russia,,Moscow,7,17,2014,72.4
Europe,Russia,,Moscow,7,18,2014,70.2
Europe,Russia,,Moscow,7,19,2014,69.4
Europe,Russia,,Moscow,7,20,2014,71.1
Europe,Russia,,Moscow,7,21,2014,69.7
Europe,Russia,,Moscow,7,22,2014,67.1
Europe,Russia,,Moscow,7,23,2014,69.3
Europe,Russia,,Moscow,7,24,2014,68.0
Europe,Russia,,Moscow,7,25,2014,68.4
Europe,Russia,,Moscow,7,26,2014,71.0
Europe,Russia,,Moscow,7,27,2014,71.8
Europe,Russia,,Moscow,7,28,2014,77.1
Europe,Russia,,Moscow,7,29,2014,77.3
Europe,Russia,,Moscow,7,30,2014,78.3
Europe,Russia,,Moscow,7,31,2014,78.3
Europe,Russia,,Moscow,8,1,2014,79.5
Europe,Russia,,Moscow,8,2,2014,79.3
Europe,Russia,,Moscow,8,3,2014,75.1
Europe,Russia,,Moscow,8,4,2014,74.4
Europe,Russia,,Moscow,8,5,2014,71.4
Europe,Russia,,Moscow,8,6,2014,73.6
Europe,Russia,,Moscow,8,7,2014,67.8
Europe,Russia,,Moscow,8,8,2014,67.2
Europe,Russia,,Moscow,8,9,2014,72.4
Europe,Russia,,Moscow,8,10,2014,74.2
Europe,Russia,,Moscow,8,11,2014,73.9
Europe,Russia,,Moscow,8,12,2014,75.9
Europe,Russia,,Moscow,8,13,2014,67.3
Europe,Russia,,Moscow,8,14,2014,67.3
Europe,Russia,,Moscow,8,15,2014,68.9
Europe,Russia,,Moscow,8,16,2014,62.4
Europe,Russia,,Moscow,8,17,2014,60.7
Europe,Russia,,Moscow,8,18,2014,62.5
Europe,Russia,,Moscow,8,19,2014,66.1
Europe,Russia,,Moscow,8,20,2014,68.8
Europe,Russia,,Moscow,8,21,2014,69.1
Europe,Russia,,Moscow,8,22,2014,60.4
Europe,Russia,,Moscow,8,23,2014,59.4
Europe,Russia,,Moscow,8,24,2014,63.0
Europe,Russia,,Moscow,8,25,2014,58.5
Europe,Russia,,Moscow,8,26,2014,56.4
Europe,Russia,,Moscow,8,27,2014,52.2
Europe,Russia,,Moscow,8,28,2014,55.8
Europe,Russia,,Moscow,8,29,2014,56.6
Europe,Russia,,Moscow,8,30,2014,51.6
Europe,Russia,,Moscow,8,31,2014,51.9
Europe,Russia,,Moscow,9,1,2014,55.8
Europe,Russia,,Moscow,9,2,2014,57.7
Europe,Russia,,Moscow,9,3,2014,52.5
Europe,Russia,,Moscow,9,4,2014,55.9
Europe,Russia,,Moscow,9,5,2014,59.2
Europe,Russia,,Moscow,9,6,2014,59.8
Europe,Russia,,Moscow,9,7,2014,60.5
Europe,Russia,,Moscow,9,8,2014,60.3
Europe,Russia,,Moscow,9,9,2014,59.9
Europe,Russia,,Moscow,9,10,2014,58.5
Europe,Russia,,Moscow,9,11,2014,62.4
Europe,Russia,,Moscow,9,12,2014,61.8
Europe,Russia,,Moscow,9,13,2014,61.3
Europe,Russia,,Moscow,9,14,2014,48.1
Europe,Russia,,Moscow,9,15,2014,52.2
Europe,Russia,,Moscow,9,16,2014,51.3
Europe,Russia,,Moscow,9,17,2014,48.0
Europe,Russia,,Moscow,9,18,2014,49.5
Europe,Russia,,Moscow,9,19,2014,52.5
Europe,Russia,,Moscow,9,20,2014,54.2
Europe,Russia,,Moscow,9,21,2014,53.6
Europe,Russia,,Moscow,9,22,2014,53.6
Europe,Russia,,Moscow,9,23,2014,54.9
Europe,Russia,,Moscow,9,24,2014,45.9
Europe,Russia,,Moscow,9,25,2014,42.3
Europe,Russia,,Moscow,9,26,2014,46.5
Europe,Russia,,Moscow,9,27,2014,48.1
Europe,Russia,,Moscow,9,28,2014,49.2
Europe,Russia,,Moscow,9,29,2014,51.4
Europe,Russia,,Moscow,9,30,2014,49.2
Europe,Russia,,Moscow,10,1,2014,41.3
Europe,Russia,,Moscow,10,2,2014,40.8
Europe,Russia,,Moscow,10,3,2014,43.9
Europe,Russia,,Moscow,10,4,2014,43.6
Europe,Russia,,Moscow,10,5,2014,39.4
Europe,Russia,,Moscow,10,6,2014,41.0
Europe,Russia,,Moscow,10,7,2014,38.2
Europe,Russia,,Moscow,10,8,2014,37.5
Europe,Russia,,Moscow,10,9,2014,44.3
Europe,Russia,,Moscow,10,10,2014,53.7
Europe,Russia,,Moscow,10,11,2014,52.9
Europe,Russia,,Moscow,10,12,2014,51.6
Europe,Russia,,Moscow,10,13,2014,55.1
Europe,Russia,,Moscow,10,14,2014,47.3
Europe,Russia,,Moscow,10,15,2014,46.6
Europe,Russia,,Moscow,10,16,2014,39.1
Europe,Russia,,Moscow,10,17,2014,32.5
Europe,Russia,,Moscow,10,18,2014,27.6
Europe,Russia,,Moscow,10,19,2014,27.8
Europe,Russia,,Moscow,10,20,2014,33.1
Europe,Russia,,Moscow,10,21,2014,33.5
Europe,Russia,,Moscow,10,22,2014,20.8
Europe,Russia,,Moscow,10,23,2014,17.1
Europe,Russia,,Moscow,10,24,2014,23.2
Europe,Russia,,Moscow,10,25,2014,20.5
Europe,Russia,,Moscow,10,26,2014,26.6
Europe,Russia,,Moscow,10,27,2014,36.1
Europe,Russia,,Moscow,10,28,2014,41.3
Europe,Russia,,Moscow,10,29,2014,43.6
Europe,Russia,,Moscow,10,30,2014,35.9
Europe,Russia,,Moscow,10,31,2014,35.5
Europe,Russia,,Moscow,11,1,2014,33.3
Europe,Russia,,Moscow,11,2,2014,28.6
Europe,Russia,,Moscow,11,3,2014,30.1
Europe,Russia,,Moscow,11,4,2014,33.3
Europe,Russia,,Moscow,11,5,2014,35.9
Europe,Russia,,Moscow,11,6,2014,39.1
Europe,Russia,,Moscow,11,7,2014,41.3
Europe,Russia,,Moscow,11,8,2014,43.7
Europe,Russia,,Moscow,11,9,2014,37.9
Europe,Russia,,Moscow,11,10,2014,35.4
Europe,Russia,,Moscow,11,11,2014,38.9
Europe,Russia,,Moscow,11,12,2014,40.2
Europe,Russia,,Moscow,11,13,2014,40.0
Europe,Russia,,Moscow,11,14,2014,36.1
Europe,Russia,,Moscow,11,15,2014,32.1
Europe,Russia,,Moscow,11,16,2014,25.6
Europe,Russia,,Moscow,11,17,2014,23.1
Europe,Russia,,Moscow,11,18,2014,23.4
Europe,Russia,,Moscow,11,19,2014,17.0
Europe,Russia,,Moscow,11,20,2014,13.1
Europe,Russia,,Moscow,11,21,2014,19.8
Europe,Russia,,Moscow,11,22,2014,25.2
Europe,Russia,,Moscow,11,23,2014,25.7
Europe,Russia,,Moscow,11,24,2014,27.0
Europe,Russia,,Moscow,11,25,2014,22.9
Europe,Russia,,Moscow,11,26,2014,17.9
Europe,Russia,,Moscow,11,27,2014,14.5
Europe,Russia,,Moscow,11,28,2014,14.9
Europe,Russia,,Moscow,11,29,2014,14.6
Europe,Russia,,Moscow,11,30,2014,14.8
Europe,Russia,,Moscow,12,1,2014,18.1
Europe,Russia,,Moscow,12,2,2014,15.6
Europe,Russia,,Moscow,12,3,2014,18.6
Europe,Russia,,Moscow,12,4,2014,21.6
Europe,Russia,,Moscow,12,5,2014,28.0
Europe,Russia,,Moscow,12,6,2014,22.1
Europe,Russia,,Moscow,12,7,2014,22.3
Europe,Russia,,Moscow,12,8,2014,21.1
Europe,Russia,,Moscow,12,9,2014,25.9
Europe,Russia,,Moscow,12,10,2014,26.6
Europe,Russia,,Moscow,12,11,2014,29.6
Europe,Russia,,Moscow,12,12,2014,28.3
Europe,Russia,,Moscow,12,13,2014,32.7
Europe,Russia,,Moscow,12,14,2014,34.5
Europe,Russia,,Moscow,12,15,2014,30.4
Europe,Russia,,Moscow,12,16,2014,34.1
Europe,Russia,,Moscow,12,17,2014,33.9
Europe,Russia,,Moscow,12,18,2014,32.8
Europe,Russia,,Moscow,12,19,2014,32.6
Europe,Russia,,Moscow,12,20,2014,36.8
Europe,Russia,,Moscow,12,21,2014,33.7
Europe,Russia,,Moscow,12,22,2014,28.2
Europe,Russia,,Moscow,12,23,2014,30.6
Europe,Russia,,Moscow,12,24,2014,21.9
Europe,Russia,,Moscow,12,25,2014,16.2
Europe,Russia,,Moscow,12,26,2014,10.7
Europe,Russia,,Moscow,12,27,2014,13.2
Europe,Russia,,Moscow,12,28,2014,11.9
Europe,Russia,,Moscow,12,29,2014,3.6
Europe,Russia,,Moscow,12,30,2014,1.8
Europe,Russia,,Moscow,12,31,2014,8.6
Europe,Russia,,Moscow,1,1,2015,28.6
Europe,Russia,,Moscow,1,2,2015,33.5
Europe,Russia,,Moscow,1,3,2015,34.5
Europe,Russia,,Moscow,1,4,2015,31.4
Europe,Russia,,Moscow,1,5,2015,13.1
Europe,Russia,,Moscow,1,6,2015,-2.1
Europe,Russia,,Moscow,1,7,2015,-4.1
Europe,Russia,,Moscow,1,8,2015,8.4
Europe,Russia,,Moscow,1,9,2015,15.6
Europe,Russia,,Moscow,1,10,2015,26.5
Europe,Russia,,Moscow,1,11,2015,29.9
Europe,Russia,,Moscow,1,12,2015,29.4
Europe,Russia,,Moscow,1,13,2015,29.6
Europe,Russia,,Moscow,1,14,2015,35.2
Europe,Russia,,Moscow,1,15,2015,34.0
Europe,Russia,,Moscow,1,16,2015,31.2
Europe,Russia,,Moscow,1,17,2015,30.6
Europe,Russia,,Moscow,1,18,2015,31.8
Europe,Russia,,Moscow,1,19,2015,30.2
Europe,Russia,,Moscow,1,20,2015,24.7
Europe,Russia,,Moscow,1,21,2015,10.4
Europe,Russia,,Moscow,1,22,2015,13.4
Europe,Russia,,Moscow,1,23,2015,21.7
Europe,Russia,,Moscow,1,24,2015,28.8
Europe,Russia,,Moscow,1,25,2015,16.2
Europe,Russia,,Moscow,1,26,2015,11.4
Europe,Russia,,Moscow,1,27,2015,17.5
Europe,Russia,,Moscow,1,28,2015,21.4
Europe,Russia,,Moscow,1,29,2015,25.7
Europe,Russia,,Moscow,1,30,2015,27.3
Europe,Russia,,Moscow,1,31,2015,31.5
Europe,Russia,,Moscow,2,1,2015,32.1
Europe,Russia,,Moscow,2,2,2015,27.9
Europe,Russia,,Moscow,2,3,2015,25.9
Europe,Russia,,Moscow,2,4,2015,22.8
Europe,Russia,,Moscow,2,5,2015,20.5
Europe,Russia,,Moscow,2,6,2015,15.3
Europe,Russia,,Moscow,2,7,2015,21.8
Europe,Russia,,Moscow,2,8,2015,27.1
Europe,Russia,,Moscow,2,9,2015,21.1
Europe,Russia,,Moscow,2,10,2015,15.7
Europe,Russia,,Moscow,2,11,2015,26.1
Europe,Russia,,Moscow,2,12,2015,31.2
Europe,Russia,,Moscow,2,13,2015,30.9
Europe,Russia,,Moscow,2,14,2015,26.7
Europe,Russia,,Moscow,2,15,2015,24.0
Europe,Russia,,Moscow,2,16,2015,17.0
Europe,Russia,,Moscow,2,17,2015,18.8
Europe,Russia,,Moscow,2,18,2015,22.6
Europe,Russia,,Moscow,2,19,2015,27.6
Europe,Russia,,Moscow,2,20,2015,33.2
Europe,Russia,,Moscow,2,21,2015,33.3
Europe,Russia,,Moscow,2,22,2015,34.0
Europe,Russia,,Moscow,2,23,2015,33.5
Europe,Russia,,Moscow,2,24,2015,34.7
Europe,Russia,,Moscow,2,25,2015,31.7
Europe,Russia,,Moscow,2,26,2015,31.7
Europe,Russia,,Moscow,2,27,2015,31.2
Europe,Russia,,Moscow,2,28,2015,34.2
Europe,Russia,,Moscow,3,1,2015,32.1
Europe,Russia,,Moscow,3,2,2015,31.4
Europe,Russia,,Moscow,3,3,2015,31.5
Europe,Russia,,Moscow,3,4,2015,32.1
Europe,Russia,,Moscow,3,5,2015,32.9
Europe,Russia,,Moscow,3,6,2015,30.9
Europe,Russia,,Moscow,3,7,2015,31.8
Europe,Russia,,Moscow,3,8,2015,32.7
Europe,Russia,,Moscow,3,9,2015,41.9
Europe,Russia,,Moscow,3,10,2015,41.1
Europe,Russia,,Moscow,3,11,2015,42.9
Europe,Russia,,Moscow,3,12,2015,36.1
Europe,Russia,,Moscow,3,13,2015,35.8
Europe,Russia,,Moscow,3,14,2015,36.9
Europe,Russia,,Moscow,3,15,2015,37.6
Europe,Russia,,Moscow,3,16,2015,38.8
Europe,Russia,,Moscow,3,17,2015,39.0
Europe,Russia,,Moscow,3,18,2015,39.4
Europe,Russia,,Moscow,3,19,2015,40.5
Europe,Russia,,Moscow,3,20,2015,38.7
Europe,Russia,,Moscow,3,21,2015,34.0
Europe,Russia,,Moscow,3,22,2015,24.8
Europe,Russia,,Moscow,3,23,2015,24.7
Europe,Russia,,Moscow,3,24,2015,37.2
Europe,Russia,,Moscow,3,25,2015,39.1
Europe,Russia,,Moscow,3,26,2015,32.2
Europe,Russia,,Moscow,3,27,2015,33.4
Europe,Russia,,Moscow,3,28,2015,31.3
Europe,Russia,,Moscow,3,29,2015,31.3
Europe,Russia,,Moscow,3,30,2015,30.1
Europe,Russia,,Moscow,3,31,2015,31.8
Europe,Russia,,Moscow,4,1,2015,31.8
Europe,Russia,,Moscow,4,2,2015,36.3
Europe,Russia,,Moscow,4,3,2015,32.8
Europe,Russia,,Moscow,4,4,2015,35.8
Europe,Russia,,Moscow,4,5,2015,35.6
Europe,Russia,,Moscow,4,6,2015,35.8
Europe,Russia,,Moscow,4,7,2015,37.0
Europe,Russia,,Moscow,4,8,2015,39.9
Europe,Russia,,Moscow,4,9,2015,39.3
Europe,Russia,,Moscow,4,10,2015,44.4
Europe,Russia,,Moscow,4,11,2015,49.2
Europe,Russia,,Moscow,4,12,2015,53.0
Europe,Russia,,Moscow,4,13,2015,46.3
Europe,Russia,,Moscow,4,14,2015,40.3
Europe,Russia,,Moscow,4,15,2015,36.8
Europe,Russia,,Moscow,4,16,2015,37.2
Europe,Russia,,Moscow,4,17,2015,38.8
Europe,Russia,,Moscow,4,18,2015,37.9
Europe,Russia,,Moscow,4,19,2015,30.6
Europe,Russia,,Moscow,4,20,2015,30.9
Europe,Russia,,Moscow,4,21,2015,37.4
Europe,Russia,,Moscow,4,22,2015,41.0
Europe,Russia,,Moscow,4,23,2015,43.0
Europe,Russia,,Moscow,4,24,2015,43.5
Europe,Russia,,Moscow,4,25,2015,43.2
Europe,Russia,,Moscow,4,26,2015,49.4
Europe,Russia,,Moscow,4,27,2015,54.7
Europe,Russia,,Moscow,4,28,2015,61.4
Europe,Russia,,Moscow,4,29,2015,63.6
Europe,Russia,,Moscow,4,30,2015,52.6
Europe,Russia,,Moscow,5,1,2015,50.1
Europe,Russia,,Moscow,5,2,2015,55.9
Europe,Russia,,Moscow,5,3,2015,49.0
Europe,Russia,,Moscow,5,4,2015,48.3
Europe,Russia,,Moscow,5,5,2015,51.0
Europe,Russia,,Moscow,5,6,2015,51.7
Europe,Russia,,Moscow,5,7,2015,53.5
Europe,Russia,,Moscow,5,8,2015,55.5
Europe,Russia,,Moscow,5,9,2015,58.6
Europe,Russia,,Moscow,5,10,2015,58.0
Europe,Russia,,Moscow,5,11,2015,59.8
Europe,Russia,,Moscow,5,12,2015,62.3
Europe,Russia,,Moscow,5,13,2015,62.1
Europe,Russia,,Moscow,5,14,2015,56.0
Europe,Russia,,Moscow,5,15,2015,50.7
Europe,Russia,,Moscow,5,16,2015,44.1
Europe,Russia,,Moscow,5,17,2015,46.5
Europe,Russia,,Moscow,5,18,2015,46.9
Europe,Russia,,Moscow,5,19,2015,47.1
Europe,Russia,,Moscow,5,20,2015,56.4
Europe,Russia,,Moscow,5,21,2015,64.3
Europe,Russia,,Moscow,5,22,2015,65.5
Europe,Russia,,Moscow,5,23,2015,56.9
Europe,Russia,,Moscow,5,24,2015,57.0
Europe,Russia,,Moscow,5,25,2015,58.9
Europe,Russia,,Moscow,5,26,2015,69.4
Europe,Russia,,Moscow,5,27,2015,72.0
Europe,Russia,,Moscow,5,28,2015,66.2
Europe,Russia,,Moscow,5,29,2015,66.3
Europe,Russia,,Moscow,5,30,2015,66.1
Europe,Russia,,Moscow,5,31,2015,62.4
Europe,Russia,,Moscow,6,1,2015,60.7
Europe,Russia,,Moscow,6,2,2015,62.7
Europe,Russia,,Moscow,6,3,2015,69.9
Europe,Russia,,Moscow,6,4,2015,63.6
Europe,Russia,,Moscow,6,5,2015,54.6
Europe,Russia,,Moscow,6,6,2015,58.0
Europe,Russia,,Moscow,6,7,2015,67.9
Europe,Russia,,Moscow,6,8,2015,65.2
Europe,Russia,,Moscow,6,9,2015,60.2
Europe,Russia,,Moscow,6,10,2015,58.5
Europe,Russia,,Moscow,6,11,2015,59.6
Europe,Russia,,Moscow,6,12,2015,60.7
Europe,Russia,,Moscow,6,13,2015,67.1
Europe,Russia,,Moscow,6,14,2015,72.8
Europe,Russia,,Moscow,6,15,2015,70.4
Europe,Russia,,Moscow,6,16,2015,58.9
Europe,Russia,,Moscow,6,17,2015,58.4
Europe,Russia,,Moscow,6,18,2015,58.7
Europe,Russia,,Moscow,6,19,2015,62.0
Europe,Russia,,Moscow,6,20,2015,63.7
Europe,Russia,,Moscow,6,21,2015,63.1
Europe,Russia,,Moscow,6,22,2015,68.5
Europe,Russia,,Moscow,6,23,2015,66.4
Europe,Russia,,Moscow,6,24,2015,70.3
Europe,Russia,,Moscow,6,25,2015,69.1
Europe,Russia,,Moscow,6,26,2015,69.3
Europe,Russia,,Moscow,6,27,2015,62.8
Europe,Russia,,Moscow,6,28,2015,57.6
Europe,Russia,,Moscow,6,29,2015,62.5
Europe,Russia,,Moscow,6,30,2015,64.5
Europe,Russia,,Moscow,7,1,2015,67.0
Europe,Russia,,Moscow,7,2,2015,67.5
Europe,Russia,,Moscow,7,3,2015,63.3
Europe,Russia,,Moscow,7,4,2015,75.4
Europe,Russia,,Moscow,7,5,2015,71.9
Europe,Russia,,Moscow,7,6,2015,61.6
Europe,Russia,,Moscow,7,7,2015,61.6
Europe,Russia,,Moscow,7,8,2015,66.5
Europe,Russia,,Moscow,7,9,2015,71.5
Europe,Russia,,Moscow,7,10,2015,65.4
Europe,Russia,,Moscow,7,11,2015,59.5
Europe,Russia,,Moscow,7,12,2015,57.0
Europe,Russia,,Moscow,7,13,2015,54.8
Europe,Russia,,Moscow,7,14,2015,58.6
Europe,Russia,,Moscow,7,15,2015,60.4
Europe,Russia,,Moscow,7,16,2015,62.6
Europe,Russia,,Moscow,7,17,2015,61.9
Europe,Russia,,Moscow,7,18,2015,61.3
Europe,Russia,,Moscow,7,19,2015,61.9
Europe,Russia,,Moscow,7,20,2015,59.7
Europe,Russia,,Moscow,7,21,2015,57.8
Europe,Russia,,Moscow,7,22,2015,61.9
Europe,Russia,,Moscow,7,23,2015,63.2
Europe,Russia,,Moscow,7,24,2015,66.3
Europe,Russia,,Moscow,7,25,2015,66.1
Europe,Russia,,Moscow,7,26,2015,71.3
Europe,Russia,,Moscow,7,27,2015,70.0
Europe,Russia,,Moscow,7,28,2015,67.9
Europe,Russia,,Moscow,7,29,2015,65.9
Europe,Russia,,Moscow,7,30,2015,64.3
Europe,Russia,,Moscow,7,31,2015,63.6
Europe,Russia,,Moscow,8,1,2015,59.6
Europe,Russia,,Moscow,8,2,2015,61.6
Europe,Russia,,Moscow,8,3,2015,64.3
Europe,Russia,,Moscow,8,4,2015,65.3
Europe,Russia,,Moscow,8,5,2015,64.8
Europe,Russia,,Moscow,8,6,2015,65.2
Europe,Russia,,Moscow,8,7,2015,69.5
Europe,Russia,,Moscow,8,8,2015,72.1
Europe,Russia,,Moscow,8,9,2015,74.4
Europe,Russia,,Moscow,8,10,2015,72.7
Europe,Russia,,Moscow,8,11,2015,70.5
Europe,Russia,,Moscow,8,12,2015,68.9
Europe,Russia,,Moscow,8,13,2015,70.0
Europe,Russia,,Moscow,8,14,2015,61.3
Europe,Russia,,Moscow,8,15,2015,61.5
Europe,Russia,,Moscow,8,16,2015,56.9
Europe,Russia,,Moscow,8,17,2015,54.5
Europe,Russia,,Moscow,8,18,2015,53.7
Europe,Russia,,Moscow,8,19,2015,56.1
Europe,Russia,,Moscow,8,20,2015,60.0
Europe,Russia,,Moscow,8,21,2015,63.5
Europe,Russia,,Moscow,8,22,2015,65.9
Europe,Russia,,Moscow,8,23,2015,64.9
Europe,Russia,,Moscow,8,24,2015,58.3
Europe,Russia,,Moscow,8,25,2015,61.0
Europe,Russia,,Moscow,8,26,2015,66.0
Europe,Russia,,Moscow,8,27,2015,62.4
Europe,Russia,,Moscow,8,28,2015,65.4
Europe,Russia,,Moscow,8,29,2015,62.6
Europe,Russia,,Moscow,8,30,2015,58.0
Europe,Russia,,Moscow,8,31,2015,56.2
Europe,Russia,,Moscow,9,1,2015,55.4
Europe,Russia,,Moscow,9,2,2015,55.3
Europe,Russia,,Moscow,9,3,2015,56.8
Europe,Russia,,Moscow,9,4,2015,56.4
Europe,Russia,,Moscow,9,5,2015,56.1
Europe,Russia,,Moscow,9,6,2015,55.2
Europe,Russia,,Moscow,9,7,2015,53.8
Europe,Russia,,Moscow,9,8,2015,51.6
Europe,Russia,,Moscow,9,9,2015,52.8
Europe,Russia,,Moscow,9,10,2015,50.3
Europe,Russia,,Moscow,9,11,2015,53.6
Europe,Russia,,Moscow,9,12,2015,53.0
Europe,Russia,,Moscow,9,13,2015,51.1
Europe,Russia,,Moscow,9,14,2015,52.2
Europe,Russia,,Moscow,9,15,2015,53.2
Europe,Russia,,Moscow,9,16,2015,55.6
Europe,Russia,,Moscow,9,17,2015,59.4
Europe,Russia,,Moscow,9,18,2015,66.6
Europe,Russia,,Moscow,9,19,2015,62.8
Europe,Russia,,Moscow,9,20,2015,58.9
Europe,Russia,,Moscow,9,21,2015,64.0
Europe,Russia,,Moscow,9,22,2015,56.6
Europe,Russia,,Moscow,9,23,2015,59.4
Europe,Russia,,Moscow,9,24,2015,66.7
Europe,Russia,,Moscow,9,25,2015,67.4
Europe,Russia,,Moscow,9,26,2015,65.4
Europe,Russia,,Moscow,9,27,2015,64.9
Europe,Russia,,Moscow,9,28,2015,52.3
Europe,Russia,,Moscow,9,29,2015,44.1
Europe,Russia,,Moscow,9,30,2015,47.1
Europe,Russia,,Moscow,10,1,2015,46.4
Europe,Russia,,Moscow,10,2,2015,53.2
Europe,Russia,,Moscow,10,3,2015,52.8
Europe,Russia,,Moscow,10,4,2015,46.8
Europe,Russia,,Moscow,10,5,2015,52.8
Europe,Russia,,Moscow,10,6,2015,40.6
Europe,Russia,,Moscow,10,7,2015,32.3
Europe,Russia,,Moscow,10,8,2015,33.7
Europe,Russia,,Moscow,10,9,2015,31.3
Europe,Russia,,Moscow,10,10,2015,34.4
Europe,Russia,,Moscow,10,11,2015,35.2
Europe,Russia,,Moscow,10,12,2015,39.4
Europe,Russia,,Moscow,10,13,2015,37.4
Europe,Russia,,Moscow,10,14,2015,37.2
Europe,Russia,,Moscow,10,15,2015,41.4
